Version,File Name,Size(LOC), LOC_Touched,NR,NAuth,LOC_Added,MAX_LOC_Added,AVG_LOC_Added,Churn,MAX_Churn,AVG_Churn,Buggy
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,241,2,7,3,0,1,0,241,88,34,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,71,0,4,2,0,0,0,71,61,17,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,36,0,2,1,0,0,0,36,30,18,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java,226,31,5,2,29,28,0,226,157,45,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java,32,0,1,1,0,0,0,32,32,32,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,420,2,6,2,0,1,0,420,220,70,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ListLedgersTest.java,111,2,2,1,0,1,0,111,111,55,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java,64,4,3,2,0,2,0,64,64,21,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java,211,21,6,3,3,8,1,211,208,35,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,397,2,13,3,0,1,0,386,332,29,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,462,2,6,2,0,1,0,462,371,77,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java,340,2,6,2,0,1,0,340,188,56,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java,279,0,3,2,0,0,0,279,254,93,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,101,3,7,3,1,1,2,100,100,14,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java,343,3,8,3,1,1,2,14,333,1,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestWatchEnsembleChange.java,71,71,1,1,71,71,0,71,71,71,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/TestBKConfiguration.java,32,32,1,1,32,32,0,32,32,32,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,272,0,9,3,0,0,0,272,167,30,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java,43,0,1,1,0,0,0,43,43,43,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,89,0,4,2,0,0,0,78,66,19,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,326,2,8,3,0,1,0,326,261,40,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java,59,0,1,1,0,0,0,59,59,59,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java,131,0,1,1,0,0,0,131,131,131,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java,648,2,5,2,0,1,0,647,648,129,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java,43,0,3,1,0,0,0,41,43,13,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java,289,2,7,3,0,1,0,289,96,41,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java,288,2,9,2,0,1,0,261,272,29,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java,423,2,11,2,0,1,0,414,349,37,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java,337,36,5,3,0,16,0,330,273,66,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java,108,0,2,1,0,0,0,108,69,54,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java,418,0,2,2,0,0,0,418,418,209,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java,230,2,5,2,0,1,0,219,222,43,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java,59,0,1,1,0,0,0,59,59,59,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java,99,0,1,1,0,0,0,99,99,99,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java,763,5,14,3,1,3,1,753,349,53,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java,601,0,15,3,0,0,0,570,426,38,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,258,2,7,3,0,1,0,258,256,36,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,244,23,12,4,1,11,2,244,232,20,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,401,4,14,4,0,2,0,375,303,26,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,273,29,10,3,0,12,0,264,216,26,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,1074,12,20,4,4,6,0,864,708,43,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,108,0,10,4,0,0,0,105,89,10,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,531,7,20,3,0,2,0,503,334,25,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,100,2,6,4,0,1,0,100,74,16,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,186,9,11,4,1,4,2,182,174,16,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,118,2,5,2,0,1,0,118,116,23,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,67,0,3,2,0,0,0,67,55,22,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,99,0,3,2,0,0,0,99,74,33,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,170,3,12,3,1,1,2,156,153,13,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultipleThreadReadTest.java,319,319,1,1,319,319,0,319,319,319,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,294,71,6,3,71,70,0,294,166,49,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,158,0,10,2,0,0,0,133,108,13,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/StaticDNSResolver.java,80,0,1,1,0,0,0,80,80,80,NO
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,111,27,4,2,15,21,0,111,96,27,YES
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java,52,0,1,1,0,0,0,52,52,52,NO
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,50,50,1,1,50,50,0,50,50,50,NO
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28,28,1,1,28,28,0,28,28,28,NO
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,96,96,1,1,96,96,0,96,96,96,NO
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,40,40,1,1,40,40,0,40,40,40,NO
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76,76,1,1,76,76,0,76,76,76,NO
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,49,49,1,1,49,49,0,49,49,49,NO
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,63,63,1,1,63,63,0,63,63,63,NO
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,55,55,1,1,55,55,0,55,55,55,NO
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,45,45,1,1,45,45,0,45,45,45,NO
7,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleMetricsProvider.java,131,139,2,2,131,127,0,131,127,65,YES
7,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,68,68,1,1,68,68,0,68,68,68,YES
7,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleStatsLogger.java,99,99,1,1,99,99,0,99,99,99,NO
